id,name,short_description,long_description,features,category,image_url,price,created_on,updated_on
190,Daily Daily Model-190,High quality daily daily model-190 built for daily use and durability.,Experience premium performance with the Daily Daily Model-190. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v190,others,https://images.unsplash.com/photo-1602143407151-7111542de6e8?auto=format&fit=crop&w=500&q=80&sig=190,7231.69,2026-01-28 13:00:00,2026-02-04 13:00:00
191,Classic Desk Mat Model-191,High quality classic desk mat model-191 built for daily use and durability.,Experience premium performance with the Classic Desk Mat Model-191. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v191,others,https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=500&q=80&sig=191,18756.01,2026-01-10 11:00:00,2026-01-14 11:00:00
192,Classic Classic Model-192,High quality classic classic model-192 built for daily use and durability.,Experience premium performance with the Classic Classic Model-192. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v192,others,https://images.unsplash.com/photo-1505797149-43b0069ec26b?auto=format&fit=crop&w=500&q=80&sig=192,65241.22,2026-02-08 01:00:00,2026-02-08 01:00:00
193,Ultra Gaming Rig Model-193,High quality ultra gaming rig model-193 built for daily use and durability.,Experience premium performance with the Ultra Gaming Rig Model-193. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v193,computers,https://images.unsplash.com/photo-1547082299-de196ea013d6?auto=format&fit=crop&w=500&q=80&sig=193,54019.52,2026-04-03 14:00:00,2026-04-07 14:00:00
194,Desk Mat Water Bottle Model-194,High quality desk mat water bottle model-194 built for daily use and durability.,Experience premium performance with the Desk Mat Water Bottle Model-194. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v194,others,https://images.unsplash.com/photo-1523275335684-37898b6baf30?auto=format&fit=crop&w=500&q=80&sig=194,44520.52,2026-03-01 06:00:00,2026-03-01 06:00:00
195,Backpack Classic Model-195,High quality backpack classic model-195 built for daily use and durability.,Experience premium performance with the Backpack Classic Model-195. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v195,others,https://images.unsplash.com/photo-1602143407151-7111542de6e8?auto=format&fit=crop&w=500&q=80&sig=195,81563.65,2026-02-20 05:00:00,2026-02-27 05:00:00
196,Eco Kettle Model-196,High quality eco kettle model-196 built for daily use and durability.,Experience premium performance with the Eco Kettle Model-196. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v196,kitchen,https://images.unsplash.com/photo-1621972750749-0fbb1abb7736?auto=format&fit=crop&w=500&q=80&sig=196,71937.27,2026-04-04 00:00:00,2026-04-11 00:00:00
197,Kettle Deluxe Model-197,High quality kettle deluxe model-197 built for daily use and durability.,Experience premium performance with the Kettle Deluxe Model-197. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v197,kitchen,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=500&q=80&sig=197,24392.17,2026-01-28 15:00:00,2026-01-28 15:00:00
198,Backpack Classic Model-198,High quality backpack classic model-198 built for daily use and durability.,Experience premium performance with the Backpack Classic Model-198. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v198,others,https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=500&q=80&sig=198,21793.08,2026-04-10 13:00:00,2026-04-10 13:00:00
199,Monitor RGB Model-199,High quality monitor rgb model-199 built for daily use and durability.,Experience premium performance with the Monitor RGB Model-199. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v199,computers,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?auto=format&fit=crop&w=500&q=80&sig=199,955.39,2026-04-10 19:00:00,2026-04-15 19:00:00
200,Classic Daily Model-200,High quality classic daily model-200 built for daily use and durability.,Experience premium performance with the Classic Daily Model-200. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v200,others,https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=500&q=80&sig=200,24908.98,2026-01-03 16:00:00,2026-01-03 16:00:00
201,Train Set Super Model-201,High quality train set super model-201 built for daily use and durability.,Experience premium performance with the Train Set Super Model-201. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v201,toys,https://images.unsplash.com/photo-1515488042361-404e9250afef?auto=format&fit=crop&w=500&q=80&sig=201,35884.2,2026-03-10 00:00:00,2026-03-17 00:00:00
202,Fun Puzzle Model-202,High quality fun puzzle model-202 built for daily use and durability.,Experience premium performance with the Fun Puzzle Model-202. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v202,toys,https://images.unsplash.com/photo-1515488042361-404e9250afef?auto=format&fit=crop&w=500&q=80&sig=202,10811.82,2026-01-18 12:00:00,2026-01-21 12:00:00
203,Wireless USB Hub Model-203,High quality wireless usb hub model-203 built for daily use and durability.,Experience premium performance with the Wireless USB Hub Model-203. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v203,computers,https://images.unsplash.com/photo-1587831990711-23ca6441447b?auto=format&fit=crop&w=500&q=80&sig=203,81228.84,2026-03-26 10:00:00,2026-03-30 10:00:00
204,Wireless RGB Model-204,High quality wireless rgb model-204 built for daily use and durability.,Experience premium performance with the Wireless RGB Model-204. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v204,computers,https://images.unsplash.com/photo-1547082299-de196ea013d6?auto=format&fit=crop&w=500&q=80&sig=204,6071.08,2026-02-10 02:00:00,2026-02-15 02:00:00
205,Studio Notebook Model-205,High quality studio notebook model-205 built for daily use and durability.,Experience premium performance with the Studio Notebook Model-205. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v205,laptops,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=500&q=80&sig=205,12684.67,2026-04-11 08:00:00,2026-04-11 08:00:00
206,Notebook Zen Model-206,High quality notebook zen model-206 built for daily use and durability.,Experience premium performance with the Notebook Zen Model-206. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v206,laptops,https://images.unsplash.com/photo-1496181130204-755241524eab?auto=format&fit=crop&w=500&q=80&sig=206,42707.37,2026-01-04 01:00:00,2026-01-04 01:00:00
207,Organizer Backpack Model-207,High quality organizer backpack model-207 built for daily use and durability.,Experience premium performance with the Organizer Backpack Model-207. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v207,others,https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=500&q=80&sig=207,25114.92,2026-01-28 00:00:00,2026-02-05 00:00:00
208,Chromebook Air Model-208,High quality chromebook air model-208 built for daily use and durability.,Experience premium performance with the Chromebook Air Model-208. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v208,laptops,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=500&q=80&sig=208,79468.61,2026-01-09 00:00:00,2026-01-15 00:00:00
209,Dollhouse Super Model-209,High quality dollhouse super model-209 built for daily use and durability.,Experience premium performance with the Dollhouse Super Model-209. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v209,toys,https://images.unsplash.com/photo-1531651008558-ed175874f331?auto=format&fit=crop&w=500&q=80&sig=209,42323.21,2026-03-12 14:00:00,2026-03-15 14:00:00
